,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
729,0,2020-04-08 20:20:15,1,1247982612217507842,0,Twitter for Android,@IMAZUREE You're welcome. Also make sure to purchase through the Samsung store if you have a Samsung account or the… https://t.co/qlRoIVTQEh,2018-02-28 05:16:20,299,639,968716475275104257,💖🌸JIGGLYPUFF🌸💗,TAYTORIAA,0.6486
732,0,2020-04-08 20:19:13,1,1247982350455189505,0,Twitter for Android,@realgamakun I use samsung notes or I just go and do the inspirational idea right there,2019-06-17 19:18:16,443,75,1140700203613335554,FinalHarps,FinalHarps,0.5106
736,0,2020-04-08 20:17:40,0,1247981962452783107,0,Twitter for iPhone,@Apple plz update Face ID to allow face masks. Switch to retina like Samsung phones. 🤯,2012-11-13 00:38:50,257,258,944888862,Dave 🇬🇹,youngdostoros,0.5719
737,0,2020-04-08 20:17:23,7,1247981888901431296,0,TweetDeck,"@superscientific Ha, I see it now.  But if it’s Samsung it would look like a rainbow of parts, ha.",2009-01-06 02:19:18,161656,271,18657572,Michael Kukielka,DetroitBORG,0.743
746,0,2020-04-08 20:15:49,0,1247981494875889670,0,Twitter for Android,@Samsung_Pak We want this ad on TV plzzzzz,2018-12-03 16:49:24,830,842,1069634716888956929,Tehreem⁷ 🇵🇰,mots_swans7,0.0772
749,0,2020-04-08 20:14:24,1,1247981138519429126,0,Twitter for Android,"@IMAZUREE Yes. Unfortunately Samsung blocked free font pack applications due to copyrights. It's $2 yeah, but the f… https://t.co/6pZoQCU8t4",2018-02-28 05:16:20,299,639,968716475275104257,💖🌸JIGGLYPUFF🌸💗,TAYTORIAA,0.3291
760,0,2020-04-08 20:09:18,0,1247979853686562817,0,Twitter for Android,"@SamMobiles #S20Plus #s20
Is it true or the app is lieing😅

Sony IMX on exynos?
Or samsung isocell?… https://t.co/zSF5Q0wk8V",2014-04-15 14:49:08,252,62,2486715027,Rohit S Shetty,therohitshetty,0.4871
761,0,2020-04-08 20:09:09,0,1247979817905029125,0,Twitter for Android,"@NHLBlackhawks Garofalo, 14, Samsung Galaxy S8, Black.

Super fun idea, thanks!",2011-10-04 03:37:03,148,233,384675849,Mark Garofalo,MarkIllini24,0.8858
763,0,2020-04-08 20:08:35,0,1247979677001617409,0,Twitter for Android,"@KaeKurd U mean for masturbating? Samsung gave it away for free and many used it for wanking to vr porn ,not me though coz I'm too pure",2020-02-14 01:04:32,112,1259,1228122782355087360,Damian Wayne,DamianWayne1604,0.5106
777,0,2020-04-08 20:01:22,10,1247977857923444736,0,Twitter for Android,"@AyoBankole Kodak - did their own thing ignoring customers. Where are they?

Nokia - once great, lost touch with cu… https://t.co/fzjgOd9iTY",2011-06-13 21:03:17,674,579,316705186,Tsuwa Thompson,TsuwaTHOMPSON,0.0258
779,0,2020-04-08 20:01:08,3,1247977800499429376,0,Twitter for iPhone,"@NexusBen Do they think they are Apple or Samsung???? I would never pay that much for an android phone, even worse… https://t.co/B3TwZIdeEU",2015-04-01 23:16:19,11,53,3131140593,me at twiter,nyaaaaxp,0.3085
782,0,2020-04-08 20:00:09,1,1247977551869480962,0,TweetCaster for Android,@AWiseLatina Then SMS Backup &amp; Restore to get your texts off the phone. Am I forgetting anything? Do you have a new… https://t.co/4FUpCEP9PT,2009-04-26 23:08:35,2048,997,35594266,Bionic Woman,LaChelissima,0.296
786,0,2020-04-08 19:58:40,1,1247977180472147968,0,Twitter for iPhone,@joshbreesus @RisingFultz @IcyDiggs @obakes445 @NewEraZach @Ben_Lass45 @DKSZNN Samsung is better on paper but iPhon… https://t.co/077dAP5F7E,2016-10-14 03:10:11,1369,1225,786766022506385408,Evan 🌎💕☄️,PrimeAnukobe,0.2382
788,0,2020-04-08 19:58:15,0,1247977074641469440,0,Twitter for iPhone,"@gsmarena_com At this point I am not sure if those are good or bad news for both, customers and @Samsung Probably good I guess.",2014-06-21 21:58:06,497,383,2629628500,DaX,daxdax89,0.0869
789,0,2020-04-08 19:57:59,0,1247977007352250372,0,Twitter for Android,"@IcyDiggs @miasportsfan06 @DKSZNN Just checked &amp; the Samsung galaxy s20 has a better refresh rate screen, is notch… https://t.co/Z5AthT7ijl",2020-01-05 07:08:11,653,985,1213718688324390913,Jean 🇵🇷™,RisingFultz,0.4404
792,0,2020-04-08 19:56:11,1,1247976552622698496,0,Twitter for Android,@iama_niceguy Asus or Samsung are good if you want cost effective yet good looking monitors,2017-05-12 11:58:35,457,361,863000448491565057,SPELLS,speIIs,0.8481
794,0,2020-04-08 19:55:18,0,1247976330949427200,0,Twitter for Android,@SaudiAndroid Samsung Galaxy Grand Prime😅😍 https://t.co/g8OVT1eeuK,2020-02-11 17:17:52,18,127,1227280533366935558,Jann,JannChen10,0.4588
797,0,2020-04-08 19:54:28,0,1247976122756804608,0,Twitter for Android,@madpiino @Daniel_Rubino Nope. I have a Samsung and the pictures are awful.. Never seen people getting good picture… https://t.co/otgzERrTB3,2008-11-28 22:41:50,406,525,17721777,I am Surface Neo 🇧🇪❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿,jaymelbe,0.4404
799,0,2020-04-08 19:53:43,0,1247975933254000641,0,Twitter for iPhone,@Samsung_Pak get this ad on pakistani channels pls,2015-01-12 00:33:51,2094,798,2975524123,𝕙𝕠𝕠𝕣 ⁷,anintaeIIectuaI,0.0772
806,0,2020-04-08 19:50:08,0,1247975032917078016,0,Twitter for iPhone,@voreazai i was expecting this to be like “from Samsung fridge”,2018-06-07 18:33:33,111,302,1004793501366747141,emira,emirasletters,0.3612
809,0,2020-04-08 19:48:30,0,1247974619035971588,0,Twitter for Android,@IcyDiggs @obakes445 @NewEraZach @Ben_Lass45 @DKSZNN Just checked &amp; the Samsung galaxy s20 has a better refresh rat… https://t.co/Hm2dmeznpP,2020-01-05 07:08:11,653,985,1213718688324390913,Jean 🇵🇷™,RisingFultz,0.4404
815,0,2020-04-08 19:45:15,0,1247973801809379329,0,Twitter for iPhone,@O2 super excited to have received my Samsung S20. But the joy was shortlived as I was missing the USB cable in the… https://t.co/vBwjZADAiB,2012-08-25 12:28:12,1028,123,780218324,Zah®ah,ZahrahR_786,0.836
817,0,2020-04-08 19:44:50,1,1247973697899634690,0,Twitter for Android,@El_Dog02 Have the Samsung bugs!! Super nice!! Can control ambient sound,2013-08-10 22:01:33,747,1212,1661051858,Jeff,JWimberg,0.8346
820,0,2020-04-08 19:42:40,3,1247973151960698881,0,Twitter for Android,@rquandt Not a day goes by where i dont get an email from Samsung asking 8f i want to upgrade to the Note 10+ from my Note 10+,2017-08-24 06:36:41,62,181,900607776849874944,Michal M,Akarizander,0.0772
821,0,2020-04-08 19:42:24,21,1247973084583215106,1,Twitter for Android,"@aproko_doctor Kodak - did their own thing ignoring customers. Where are they?

Nokia - once great, lost touch with… https://t.co/DLu2xNvId8",2011-06-13 21:03:17,674,579,316705186,Tsuwa Thompson,TsuwaTHOMPSON,0.0258
823,0,2020-04-08 19:41:11,0,1247972780517339144,0,Twitter for iPhone,@Viki pls guys I need this app on Samsung tv,2018-11-12 20:48:00,51,112,1062084618554404865,𝘓𝘦𝘦𝘯,editsfrgrande,0.0772
827,0,2020-04-08 19:40:30,0,1247972608240386048,0,Twitter Web App,@ValaAfshar Yeah looks promising. But for the last 40y we have seen this kind of screen being promised. I recall 20… https://t.co/TQfKBL10sG,2017-10-21 00:24:41,211,483,921532657757978624,Fran Cann,1CannFran,0.7506
830,0,2020-04-08 19:39:26,1,1247972340874350592,0,Twitter for Android,@Archer_Legend @OfficialMr_West @hasanXXhasan @Filthmx85 @UniverseIce Definitely a Samsung as those are max shutter… https://t.co/hnlVmDmkF5,2019-12-08 23:12:49,8,13,1203814686384214016,Honest Person,AVerybadLiar,0.4019
831,0,2020-04-08 19:39:23,0,1247972324575449093,0,Twitter for iPhone,@Kwills555 @RightupmyalleyF @Demonnx__ @RealForceModz samsung are a joke too then. imagine releasing a phone that’s… https://t.co/eewNk0yzVC,2016-11-13 20:25:26,3,91,797898185066815488,Kaka,whyyylmao,0.296
832,0,2020-04-08 19:39:18,0,1247972304102907905,0,Twitter Web App,@Rahulshrivstv @Apple @Samsung You can always trust Koreans to do a good job 😉,2009-05-24 01:25:07,253,94,42136374,Avleen,AvleenG,0.7351
834,0,2020-04-08 19:38:03,2,1247971992600444930,0,Twitter for iPhone,@markfanciulli Samsung! The new 2020 TVs are amazing!,2009-08-08 11:06:38,44549,278,63949488,KAISERDISCO,Kaiserdisco,0.658
836,0,2020-04-08 19:37:43,0,1247971907447607296,0,Twitter Web App,@pinakishillong @Rahulshrivstv @Apple Not my Samsung which I've had for over 4 years now. Better than the iPhones which I've had prior,2009-05-24 01:25:07,253,94,42136374,Avleen,AvleenG,0.4404
848,0,2020-04-08 19:34:00,2,1247970969727238145,0,Twitter for Android,@Samsung_Pak Plz it's humble request we want add of #BTS on Tv,2019-03-12 10:19:32,1018,1207,1105413002294108161,방탄의 의사²⁰¹³‐⁷🇵🇰💜 🇰🇷🌴,ARMY_0T7_,0.1531
850,0,2020-04-08 19:33:52,0,1247970939561795589,0,Twitter for iPhone,@holamiju @shecyclesnbi @CSMutahi_Kagwe @StateHouseKenya Samsung manufactures best in class portable x-ray systems.… https://t.co/dVsLxcVerb,2015-08-17 17:44:56,44,159,3317981732,JC,4joechiu,0.6369
852,0,2020-04-08 19:33:41,1,1247970890312187906,1,Twitter for Android,@Samsung_Pak WE NEED THIS ON TV PLEASE,2019-06-23 11:25:22,257,584,1142755520211771393,Romessa⁷,joonsrightfoot,0.4648
853,0,2020-04-08 19:33:15,0,1247970784603242496,0,Twitter for Android,@Samsung_Pak We want this add of @BTS_twt  on TV plz,2019-03-12 10:19:32,1018,1207,1105413002294108161,방탄의 의사²⁰¹³‐⁷🇵🇰💜 🇰🇷🌴,ARMY_0T7_,0.1531
854,0,2020-04-08 19:32:55,0,1247970700251615233,0,Twitter for Android,@NewEraZach @Ben_Lass45 @DKSZNN World* well my friends had iphone &amp; they traded to a Samsung &amp; they say that Samsung is better,2020-01-05 07:08:11,653,985,1213718688324390913,Jean 🇵🇷™,RisingFultz,0.7964
855,0,2020-04-08 19:32:55,0,1247970698208952321,0,Twitter Web App,@Samsung_Pak plz we want this add on tv in Pakistan 🇵🇰,2019-06-22 07:49:30,79,105,1142338810266693638,🇵🇰 Bangtan Army🇵🇰,ARSHIARAHMAN2,0.1531
857,0,2020-04-08 19:32:15,2,1247970530025705481,0,Twitter for iPhone,"@FokkiTm @Google We'd like to do that, yes. Waiting currently for Samsung to make it happen and will require an upd… https://t.co/sC9VKi866Z",2018-12-20 21:34:01,73527,422,1075866939094958081,Frank™ | Working from Home! 🏠,Frank_Supercell,0.6369
859,0,2020-04-08 19:31:58,0,1247970459087446017,0,Twitter for Android,@matix1000000 @MaxWinebach Yes. If only Samsung could upgrade the Tab S5e with a better processor like Snapdragon 7… https://t.co/n4w8JXXirN,2017-10-12 17:14:10,219,74,918525209984077824,🄾🅇🄸🅁 (quiting for 1 week),OXIR16,0.7964
860,0,2020-04-08 19:31:42,0,1247970393928785921,0,Sprinklr,@Acrobaz It is available on Samsung Smart TVs models from 2016 and onwards.. You can find the App in the Smart Hub… https://t.co/tYaNnV6g9V,2017-01-20 15:27:16,14316,15,822465525976440832,Disney+HS_helps,hotstar_helps,0.6597
861,0,2020-04-08 19:31:13,0,1247970270960398337,0,Twitter for Android,@Ben_Lass45 @DKSZNN @NewEraZach Samsung is better than iPhone ngl,2020-01-05 07:08:11,653,985,1213718688324390913,Jean 🇵🇷™,RisingFultz,0.4404
863,0,2020-04-08 19:30:21,0,1247970054848647168,0,Twitter for Android,"@NHLBlackhawks Weber, 89, Samsung Galaxy S9 &amp; Red jersey, please &amp; thank you!!!! #WallpaperWednesday #LetsGoHawks #OneCommunity",2009-06-02 15:11:55,889,4026,44135445,Chris Weber 🇺🇸,ChrisWeber89,0.7156
864,0,2020-04-08 19:29:40,0,1247969880281714688,0,Twitter for Android,"@Bane1x @Lokioddin0x @tallatumair using TCL 55 inch for over 4 months now. good quality and value for money, samsun… https://t.co/Og96lA8Lns",2014-11-06 15:30:17,61,206,2892345007,shalashaka,gahmhwkof,0.6486
874,0,2020-04-08 19:27:25,1,1247969315774660608,0,Twitter for Android,@snapbackherronn Samsung a40 its such a good camera and has 64gb storage dhdh,2018-09-13 19:53:30,76,140,1040327632112574465,Ali ♡,THRILLEDJONAH,0.4404
875,0,2020-04-08 19:27:14,0,1247969267443736576,0,Twitter for Android,@CTBCORBYN Samsung a40 its such a good camera and has 64gb storage dhdh,2018-09-13 19:53:30,76,140,1040327632112574465,Ali ♡,THRILLEDJONAH,0.4404
876,0,2020-04-08 19:27:09,0,1247969247835361285,0,Twitter for iPhone,@AvleenG @Apple My second phone have been a @Samsung note edge and note 9. They are tech leaps of faith and researc… https://t.co/XsIokCb6hu,2009-06-22 19:57:46,8941,676,49744183,rahul shrivastava,Rahulshrivstv,0.4215
879,0,2020-04-08 19:25:20,0,1247968791990022151,0,Twitter for iPhone,@Samsung_Pak WOW WALLAH YES MAN DAMN. 🤩🤩🤩🥵❤️🧚‍♀️🔥,2017-04-21 10:14:50,894,838,855364195751219200,STAN BTS ⁷,tazheenshafii,0.6739
884,0,2020-04-08 19:23:51,2,1247968419267272704,0,Twitter for iPhone,@pupster76 @Dodger_Jess83 It’s an awesome Samsung Chromebook. Enjoy!,2009-06-19 02:52:16,279,4999,48586705,Sparky,bluervo,0.8221
887,0,2020-04-08 19:23:23,0,1247968301747187712,0,Twitter Web App,@tallatumair Samsung will be good choice. What size you will preferred? Pls inbox,2012-05-23 14:02:11,340,500,588391110,Fakhar,Fakhar_Pak,0.4939
888,0,2020-04-08 19:23:14,0,1247968262492749833,0,Twitter for Android,"@1976_Jessy Samsung's in my opinion have the best, I've got an s10+ x",2013-04-26 12:35:46,181,351,1381827841,Andy McClintock 🏴󠁧󠁢󠁳󠁣󠁴󠁿,mcclintock_andy,0.6369
890,0,2020-04-08 19:23:07,0,1247968231085813760,0,Twitter for iPhone,@tallatumair @Lokioddin0x LG is the best when comes to smart TVs; number 2 Samsung and 3rd place is Sony.,2011-02-25 22:40:52,2671,340,257664640,احسان الرحمن شامی,ar_shami,0.802
893,0,2020-04-08 19:22:41,0,1247968123216474113,0,Twitter for iPhone,"@IansTechYT @Octahezron Again, you don’t like don’t buy. Does samsung let u replace their batteries easily too? no.… https://t.co/S2yMKoX1w4",2011-09-29 21:26:37,1995,438,382319527,Jato_BZ,Jato_BZ,0.5994
897,0,2020-04-08 19:22:14,1,1247968011992137732,0,Twitter for Android,@Samsung_Pak Can we get this on TV please !,2018-06-25 15:45:09,76,20,1011274103498641408,Ayesha Noor⁷🇵🇰💜 عائشہ نوز,AyeshaN88970287,0.3802
901,0,2020-04-08 19:20:51,1,1247967663260827649,1,Twitter for iPhone,"@danbalasb2 @itz_Amb 🙌🏾🙌🏾 exactly how it should be.. 🤝 Ps are only number because of Xbox.. like Messi-Ronaldo,like… https://t.co/n9qYJafwQd",2013-04-29 21:41:29,744,376,1390529534,Abdool_Hakeem👑,Kiimo_10,0.4215
904,0,2020-04-08 19:20:29,0,1247967569312731138,0,Twitter for iPhone,@Samsung_Pak Please we want this ad on Pakistani channels 😊,2019-08-02 09:48:07,64,164,1157226564444184577,mishal ²⁰¹³,mishaal013,0.3818
905,0,2020-04-08 19:19:51,0,1247967411497775104,1,Twitter for iPhone,@Samsung_Pak Please use this ad on every channel 😊,2019-08-02 09:48:07,64,164,1157226564444184577,mishal ²⁰¹³,mishaal013,0.3182
908,0,2020-04-08 19:19:09,1,1247967232694595585,0,Twitter Web App,@ak_square9 @RistoRalsei Oh I use Samsung several and I love them. I guess one get used to a certain organisation o… https://t.co/ubTghTPHcE,2010-07-05 16:56:35,1897,1258,163136794,Hans Johansson,HansCJohansson,0.743
909,0,2020-04-08 19:18:24,5,1247967045125373952,3,Twitter for iPhone,@Samsung_Pak We want this advertisement on every channel,2019-08-02 09:48:07,64,164,1157226564444184577,mishal ²⁰¹³,mishaal013,0.0772
912,0,2020-04-08 19:18:04,0,1247966963764269060,1,Twitter for iPhone,@itz_Amb @Kiimo_10 Hahahah but you should know that there are some certain things that they’ve better than Ps...jus… https://t.co/0cEgP7uu0N,2011-09-18 16:25:19,1129,879,375715911,1%,danbalasb2,0.7579
915,0,2020-04-08 19:17:49,0,1247966898584576005,0,Twitter for iPhone,@LooseLippin I think the only bar is Samsung or the power bar thing that came out like 9 years ago,2017-03-12 13:46:12,498,336,840921869901520896,Mark 🇲🇽,Magawhat,0.3612
917,0,2020-04-08 19:17:31,0,1247966825540980737,0,Twitter for iPhone,@Lokioddin0x @tallatumair Avoid smart tv unless it’s Samsung or Sony. In ki ram bhot kam hoti ha. Hang hoga. Better k Android TV box le lo,2011-05-11 21:52:43,915,233,297072284,Biryani Monster,furqan_pk,0.7003
918,0,2020-04-08 19:16:59,0,1247966690027220994,0,Twitter for Android,"@NHLBlackhawks Verbal, 9, Samsung Galaxy, Black please 🥺🥺🥺
I miss you guys ❤❤",2015-12-16 05:41:20,930,1761,4499758757,AJ/Verbal,ABlackhawksGuy,0.1779
919,0,2020-04-08 19:16:46,0,1247966633018220547,1,Twitter for iPhone,@Samsung_Pak We want this ad on tv,2019-08-02 09:48:07,64,164,1157226564444184577,mishal ²⁰¹³,mishaal013,0.0772
922,0,2020-04-08 19:15:37,1,1247966343497990144,0,Twitter Web App,"@HansCJohansson @RistoRalsei Huawei would be okay, if they would update and secure their software and were more ope… https://t.co/5a0QqhAagH",2018-01-03 19:35:19,456,153,948638923865116672,Alex Kurtis,ak_square9,0.5106
938,0,2020-04-08 19:09:04,2,1247964698856783875,0,Twitter Web App,"@vim666 VRR was already announced for 2018 Samsung TVs at launch, so the hardware/ chipset was already capable. No… https://t.co/bE9kg94aOi",2012-10-08 14:51:20,7375,257,868120994,Vincent Teoh,Vincent_Teoh,0.3818
939,0,2020-04-08 19:08:51,0,1247964644389441536,0,Twitter for iPhone,"@DisneyplusHSP hi. There’s no setting bar on my hotstar , cant change language, sound quality in my samsung smart TV",2010-02-15 13:40:36,1316,367,114457482,Mazhar Khan,themazharkhan,0.128
944,0,2020-04-08 19:06:05,1,1247963945794764808,0,Twitter for iPhone,@jaczsnack @gcgaudiovisual1 @david3dmfx @Gemabisbal38 @SamsungLatin @Samsung @CNAC_Venezuela Congrats! https://t.co/t6R39u9VLo,2013-07-19 21:45:12,8862,7582,1606801884,🔪 The Final Girl,wineandvicodin,0.5707
945,0,2020-04-08 19:05:52,0,1247963893084958720,0,Twitter for Android,@samsungireland @kazohaz Hi Karen did you get a satisfactory response from samsung? They directed me to a phone num… https://t.co/kZgN1pJ1Bf,2017-08-31 19:41:03,17,192,903341884826890240,Ghostface_Shillah,Franky5fingertz,0.3612
949,0,2020-04-08 19:05:04,3,1247963689988349959,2,Tweetbot for Mac,@smartertrader Seriously thats like $aapl saying they’re banning Samsung galaxy phone from workplace,2012-05-31 21:27:57,132,331,595841888,A.I.,fettyvwap,0.2023
950,0,2020-04-08 19:04:50,0,1247963632069152780,0,Twitterrific for iOS,@slinganswers please fix your AppleTV and Samsung apps! I’m required to login This is despite going thru your steps… https://t.co/POgtvUWKYT,2008-01-28 04:55:58,295,1549,12773012,Eternal Pessimist,Major_Sirius,0.3802
955,0,2020-04-08 19:02:46,0,1247963111501393921,0,Twitter for Android,@hotstar_helps If you cannot provide option to change laguage on samsung smart tv 2016 or before. Please atleast ma… https://t.co/NWQMJikd14,2019-06-20 16:47:39,12,122,1141749461237944320,C++ wale baba,MangoMa08126687,0.6124
962,0,2020-04-08 18:56:39,9,1247961572061954048,0,Twitter for Android,@samsung_dev Thank you for keeping the great work! TRON users and community love you guys!,2011-03-08 05:57:02,32,94,262520494,SimbadMarino,sesiomedec,0.9078
966,0,2020-04-08 18:53:55,0,1247960884435017728,0,Twitter for Android,@graeja Lol tf you doing wid a Samsung?,2010-01-01 22:43:56,1138,879,101075680,Cappadonna,The_Smurff,0.4215
967,0,2020-04-08 18:52:17,0,1247960472365813763,0,Twitter for Android,@xExrty @xoNoKap I can hop on my iPhone 8 if I want to lol 😂 just have my samsung with service,2018-09-05 21:07:37,219,64,1037447178803965953,XAY,oJustXay,0.4767
968,0,2020-04-08 18:52:09,1,1247960439859884034,0,Twitter for iPhone,"@markfanciulli Sony all day long, my last Samsung only just lasted it’s warranty, funnily enough. You’ll need a sou… https://t.co/FIkI2Vg2LK",2011-05-11 08:43:13,746,2331,296716477,BAZ,GCullen90,0.4404
970,0,2020-04-08 18:51:25,1,1247960253255147520,0,Twitter Web App,"@BJP4India @JPNadda I am using Samsung Galaxy J2, which is not compatible to download this app. Please help what to do?",2019-12-29 18:07:30,6,134,1211347954964946945,yogeshdhona,yogeshdhona2,0.6124
